City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>,,,,,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>
553,Camana,100,PE, 03/15/2021,68,-16.6228,-72.7111,75.74,10.51,<tr>,<td>,</td>,</tr>,<tr><td>553</td><td>Camana</td><td>100</td><td>PE</td><td> 03/15/2021</td><td>68</td><td>-16.6228</td><td>-72.7111</td><td>75.74</td><td>10.51</td></tr>,,,,,<tr><td>553</td><td>Camana</td><td>100</td><td>PE</td><td> 03/15/2021</td><td>68</td><td>-16.6228</td><td>-72.7111</td><td>75.74</td><td>10.51</td></tr>
554,Lesogorskiy,100,RU, 03/15/2021,95,61.0455,28.9294,34,1.99,<tr>,<td>,</td>,</tr>,<tr><td>554</td><td>Lesogorskiy</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>61.0455</td><td>28.9294</td><td>34</td><td>1.99</td></tr>,,,,,<tr><td>554</td><td>Lesogorskiy</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>61.0455</td><td>28.9294</td><td>34</td><td>1.99</td></tr>
555,Espanola,75,US, 03/15/2021,39,35.9911,-106.0806,54,3.22,<tr>,<td>,</td>,</tr>,<tr><td>555</td><td>Espanola</td><td>75</td><td>US</td><td> 03/15/2021</td><td>39</td><td>35.9911</td><td>-106.0806</td><td>54</td><td>3.22</td></tr>,,,,,<tr><td>555</td><td>Espanola</td><td>75</td><td>US</td><td> 03/15/2021</td><td>39</td><td>35.9911</td><td>-106.0806</td><td>54</td><td>3.22</td></tr>
556,Kirzhach,95,RU, 03/15/2021,95,56.15,38.8667,33.22,7.52,<tr>,<td>,</td>,</tr>,<tr><td>556</td><td>Kirzhach</td><td>95</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>56.15</td><td>38.8667</td><td>33.22</td><td>7.52</td></tr>,,,,,<tr><td>556</td><td>Kirzhach</td><td>95</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>56.15</td><td>38.8667</td><td>33.22</td><td>7.52</td></tr>
557,Kondinskoye,100,RU, 03/15/2021,98,59.6481,67.41,22.91,8.1,<tr>,<td>,</td>,</tr>,<tr><td>557</td><td>Kondinskoye</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>59.6481</td><td>67.41</td><td>22.91</td><td>8.1</td></tr>,,,,,<tr><td>557</td><td>Kondinskoye</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>59.6481</td><td>67.41</td><td>22.91</td><td>8.1</td></tr>
558,Gunnedah,0,AU, 03/15/2021,76,-30.9833,150.25,60.01,5.01,<tr>,<td>,</td>,</tr>,<tr><td>558</td><td>Gunnedah</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>76</td><td>-30.9833</td><td>150.25</td><td>60.01</td><td>5.01</td></tr>,,,,,<tr><td>558</td><td>Gunnedah</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>76</td><td>-30.9833</td><td>150.25</td><td>60.01</td><td>5.01</td></tr>
559,Dawson Creek,1,CA, 03/15/2021,43,55.7666,-120.2362,32,6.91,<tr>,<td>,</td>,</tr>,<tr><td>559</td><td>Dawson Creek</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>43</td><td>55.7666</td><td>-120.2362</td><td>32</td><td>6.91</td></tr>,,,,,<tr><td>559</td><td>Dawson Creek</td><td>1</td><td>CA</td><td> 03/15/2021</td><td>43</td><td>55.7666</td><td>-120.2362</td><td>32</td><td>6.91</td></tr>
560,Madison Heights,1,US, 03/15/2021,32,42.4859,-83.1052,34,8.05,<tr>,<td>,</td>,</tr>,<tr><td>560</td><td>Madison Heights</td><td>1</td><td>US</td><td> 03/15/2021</td><td>32</td><td>42.4859</td><td>-83.1052</td><td>34</td><td>8.05</td></tr>,,,,,<tr><td>560</td><td>Madison Heights</td><td>1</td><td>US</td><td> 03/15/2021</td><td>32</td><td>42.4859</td><td>-83.1052</td><td>34</td><td>8.05</td></tr>
561,Dubbo,0,AU, 03/15/2021,82,-32.25,148.6167,57.2,11.5,<tr>,<td>,</td>,</tr>,<tr><td>561</td><td>Dubbo</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>82</td><td>-32.25</td><td>148.6167</td><td>57.2</td><td>11.5</td></tr>,,,,,<tr><td>561</td><td>Dubbo</td><td>0</td><td>AU</td><td> 03/15/2021</td><td>82</td><td>-32.25</td><td>148.6167</td><td>57.2</td><td>11.5</td></tr>
562,Bosconia,4,CO, 03/15/2021,23,9.9689,-73.8836,101.89,3.67,<tr>,<td>,</td>,</tr>,<tr><td>562</td><td>Bosconia</td><td>4</td><td>CO</td><td> 03/15/2021</td><td>23</td><td>9.9689</td><td>-73.8836</td><td>101.89</td><td>3.67</td></tr>,,,,,<tr><td>562</td><td>Bosconia</td><td>4</td><td>CO</td><td> 03/15/2021</td><td>23</td><td>9.9689</td><td>-73.8836</td><td>101.89</td><td>3.67</td></tr>
563,Kawai,100,JP, 03/15/2021,81,34.2333,135.85,50,6.91,<tr>,<td>,</td>,</tr>,<tr><td>563</td><td>Kawai</td><td>100</td><td>JP</td><td> 03/15/2021</td><td>81</td><td>34.2333</td><td>135.85</td><td>50</td><td>6.91</td></tr>,,,,,<tr><td>563</td><td>Kawai</td><td>100</td><td>JP</td><td> 03/15/2021</td><td>81</td><td>34.2333</td><td>135.85</td><td>50</td><td>6.91</td></tr>
564,Agadez,82,NE, 03/15/2021,18,19.75,10.25,77.05,10.69,<tr>,<td>,</td>,</tr>,<tr><td>564</td><td>Agadez</td><td>82</td><td>NE</td><td> 03/15/2021</td><td>18</td><td>19.75</td><td>10.25</td><td>77.05</td><td>10.69</td></tr>,,,,,<tr><td>564</td><td>Agadez</td><td>82</td><td>NE</td><td> 03/15/2021</td><td>18</td><td>19.75</td><td>10.25</td><td>77.05</td><td>10.69</td></tr>
565,Guozhen,100,CN, 03/15/2021,60,34.3659,107.359,56.91,2.64,<tr>,<td>,</td>,</tr>,<tr><td>565</td><td>Guozhen</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>60</td><td>34.3659</td><td>107.359</td><td>56.91</td><td>2.64</td></tr>,,,,,<tr><td>565</td><td>Guozhen</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>60</td><td>34.3659</td><td>107.359</td><td>56.91</td><td>2.64</td></tr>
566,Kashi,0,CN, 03/15/2021,24,39.4547,75.9797,51.8,17.9,<tr>,<td>,</td>,</tr>,<tr><td>566</td><td>Kashi</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>24</td><td>39.4547</td><td>75.9797</td><td>51.8</td><td>17.9</td></tr>,,,,,<tr><td>566</td><td>Kashi</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>24</td><td>39.4547</td><td>75.9797</td><td>51.8</td><td>17.9</td></tr>
567,Rio Negrinho,0,BR, 03/15/2021,94,-26.2544,-49.5183,66,1.01,<tr>,<td>,</td>,</tr>,<tr><td>567</td><td>Rio Negrinho</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>94</td><td>-26.2544</td><td>-49.5183</td><td>66</td><td>1.01</td></tr>,,,,,<tr><td>567</td><td>Rio Negrinho</td><td>0</td><td>BR</td><td> 03/15/2021</td><td>94</td><td>-26.2544</td><td>-49.5183</td><td>66</td><td>1.01</td></tr>
568,Beihai,82,CN, 03/15/2021,88,21.4833,109.1,71.6,12.68,<tr>,<td>,</td>,</tr>,<tr><td>568</td><td>Beihai</td><td>82</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>21.4833</td><td>109.1</td><td>71.6</td><td>12.68</td></tr>,,,,,<tr><td>568</td><td>Beihai</td><td>82</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>21.4833</td><td>109.1</td><td>71.6</td><td>12.68</td></tr>
569,Ambon,100,ID, 03/15/2021,79,-3.6954,128.1814,80.69,3.44,<tr>,<td>,</td>,</tr>,<tr><td>569</td><td>Ambon</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>79</td><td>-3.6954</td><td>128.1814</td><td>80.69</td><td>3.44</td></tr>,,,,,<tr><td>569</td><td>Ambon</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>79</td><td>-3.6954</td><td>128.1814</td><td>80.69</td><td>3.44</td></tr>
570,Turukhansk,100,RU, 03/15/2021,96,65.8167,87.9833,10.13,2.42,<tr>,<td>,</td>,</tr>,<tr><td>570</td><td>Turukhansk</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>65.8167</td><td>87.9833</td><td>10.13</td><td>2.42</td></tr>,,,,,<tr><td>570</td><td>Turukhansk</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>65.8167</td><td>87.9833</td><td>10.13</td><td>2.42</td></tr>
571,Talara,40,PE, 03/15/2021,61,-4.5772,-81.2719,84.2,11.5,<tr>,<td>,</td>,</tr>,<tr><td>571</td><td>Talara</td><td>40</td><td>PE</td><td> 03/15/2021</td><td>61</td><td>-4.5772</td><td>-81.2719</td><td>84.2</td><td>11.5</td></tr>,,,,,<tr><td>571</td><td>Talara</td><td>40</td><td>PE</td><td> 03/15/2021</td><td>61</td><td>-4.5772</td><td>-81.2719</td><td>84.2</td><td>11.5</td></tr>
572,Samana,20,DO, 03/15/2021,74,19.2056,-69.3369,82.4,6.91,<tr>,<td>,</td>,</tr>,<tr><td>572</td><td>Samana</td><td>20</td><td>DO</td><td> 03/15/2021</td><td>74</td><td>19.2056</td><td>-69.3369</td><td>82.4</td><td>6.91</td></tr>,,,,,<tr><td>572</td><td>Samana</td><td>20</td><td>DO</td><td> 03/15/2021</td><td>74</td><td>19.2056</td><td>-69.3369</td><td>82.4</td><td>6.91</td></tr>
573,Bonavista,100,CA, 03/15/2021,93,48.6499,-53.1147,28.99,6.91,<tr>,<td>,</td>,</tr>,<tr><td>573</td><td>Bonavista</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>93</td><td>48.6499</td><td>-53.1147</td><td>28.99</td><td>6.91</td></tr>,,,,,<tr><td>573</td><td>Bonavista</td><td>100</td><td>CA</td><td> 03/15/2021</td><td>93</td><td>48.6499</td><td>-53.1147</td><td>28.99</td><td>6.91</td></tr>
574,Talcahuano,90,CL, 03/15/2021,77,-36.7167,-73.1167,60.8,5.75,<tr>,<td>,</td>,</tr>,<tr><td>574</td><td>Talcahuano</td><td>90</td><td>CL</td><td> 03/15/2021</td><td>77</td><td>-36.7167</td><td>-73.1167</td><td>60.8</td><td>5.75</td></tr>,,,,,<tr><td>574</td><td>Talcahuano</td><td>90</td><td>CL</td><td> 03/15/2021</td><td>77</td><td>-36.7167</td><td>-73.1167</td><td>60.8</td><td>5.75</td></tr>
575,Puerto Del Rosario,20,ES, 03/15/2021,77,28.5004,-13.8627,66.2,11.5,<tr>,<td>,</td>,</tr>,<tr><td>575</td><td>Puerto Del Rosario</td><td>20</td><td>ES</td><td> 03/15/2021</td><td>77</td><td>28.5004</td><td>-13.8627</td><td>66.2</td><td>11.5</td></tr>,,,,,<tr><td>575</td><td>Puerto Del Rosario</td><td>20</td><td>ES</td><td> 03/15/2021</td><td>77</td><td>28.5004</td><td>-13.8627</td><td>66.2</td><td>11.5</td></tr>
576,Den Helder,90,NL, 03/15/2021,87,52.9599,4.7593,43,11.5,<tr>,<td>,</td>,</tr>,<tr><td>576</td><td>Den Helder</td><td>90</td><td>NL</td><td> 03/15/2021</td><td>87</td><td>52.9599</td><td>4.7593</td><td>43</td><td>11.5</td></tr>,,,,,<tr><td>576</td><td>Den Helder</td><td>90</td><td>NL</td><td> 03/15/2021</td><td>87</td><td>52.9599</td><td>4.7593</td><td>43</td><td>11.5</td></tr>
577,Auki,64,SB, 03/15/2021,77,-8.7676,160.7034,75.88,3.29,<tr>,<td>,</td>,</tr>,<tr><td>577</td><td>Auki</td><td>64</td><td>SB</td><td> 03/15/2021</td><td>77</td><td>-8.7676</td><td>160.7034</td><td>75.88</td><td>3.29</td></tr>,,,,,<tr><td>577</td><td>Auki</td><td>64</td><td>SB</td><td> 03/15/2021</td><td>77</td><td>-8.7676</td><td>160.7034</td><td>75.88</td><td>3.29</td></tr>
578,Nanchang,98,CN, 03/15/2021,95,28.6833,115.8833,65.75,5.3,<tr>,<td>,</td>,</tr>,<tr><td>578</td><td>Nanchang</td><td>98</td><td>CN</td><td> 03/15/2021</td><td>95</td><td>28.6833</td><td>115.8833</td><td>65.75</td><td>5.3</td></tr>,,,,,<tr><td>578</td><td>Nanchang</td><td>98</td><td>CN</td><td> 03/15/2021</td><td>95</td><td>28.6833</td><td>115.8833</td><td>65.75</td><td>5.3</td></tr>
579,Camocim,81,BR, 03/15/2021,83,-2.9022,-40.8411,79.86,9.6,<tr>,<td>,</td>,</tr>,<tr><td>579</td><td>Camocim</td><td>81</td><td>BR</td><td> 03/15/2021</td><td>83</td><td>-2.9022</td><td>-40.8411</td><td>79.86</td><td>9.6</td></tr>,,,,,<tr><td>579</td><td>Camocim</td><td>81</td><td>BR</td><td> 03/15/2021</td><td>83</td><td>-2.9022</td><td>-40.8411</td><td>79.86</td><td>9.6</td></tr>
580,Necochea,92,AR, 03/15/2021,39,-38.5473,-58.7368,82.99,5.99,<tr>,<td>,</td>,</tr>,<tr><td>580</td><td>Necochea</td><td>92</td><td>AR</td><td> 03/15/2021</td><td>39</td><td>-38.5473</td><td>-58.7368</td><td>82.99</td><td>5.99</td></tr>,,,,,<tr><td>580</td><td>Necochea</td><td>92</td><td>AR</td><td> 03/15/2021</td><td>39</td><td>-38.5473</td><td>-58.7368</td><td>82.99</td><td>5.99</td></tr>
581,Itajuipe,20,BR, 03/15/2021,74,-14.6781,-39.375,82.4,8.05,<tr>,<td>,</td>,</tr>,<tr><td>581</td><td>Itajuipe</td><td>20</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-14.6781</td><td>-39.375</td><td>82.4</td><td>8.05</td></tr>,,,,,<tr><td>581</td><td>Itajuipe</td><td>20</td><td>BR</td><td> 03/15/2021</td><td>74</td><td>-14.6781</td><td>-39.375</td><td>82.4</td><td>8.05</td></tr>
582,Basco,99,PH, 03/15/2021,82,20.4487,121.9702,76.59,19.04,<tr>,<td>,</td>,</tr>,<tr><td>582</td><td>Basco</td><td>99</td><td>PH</td><td> 03/15/2021</td><td>82</td><td>20.4487</td><td>121.9702</td><td>76.59</td><td>19.04</td></tr>,,,,,<tr><td>582</td><td>Basco</td><td>99</td><td>PH</td><td> 03/15/2021</td><td>82</td><td>20.4487</td><td>121.9702</td><td>76.59</td><td>19.04</td></tr>
583,Turayf,0,SA, 03/15/2021,37,31.6725,38.6637,66.2,9.22,<tr>,<td>,</td>,</tr>,<tr><td>583</td><td>Turayf</td><td>0</td><td>SA</td><td> 03/15/2021</td><td>37</td><td>31.6725</td><td>38.6637</td><td>66.2</td><td>9.22</td></tr>,,,,,<tr><td>583</td><td>Turayf</td><td>0</td><td>SA</td><td> 03/15/2021</td><td>37</td><td>31.6725</td><td>38.6637</td><td>66.2</td><td>9.22</td></tr>
584,Troitsko-Pechorsk,100,RU, 03/15/2021,98,62.7084,56.1964,25.59,8.16,<tr>,<td>,</td>,</tr>,<tr><td>584</td><td>Troitsko-Pechorsk</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>62.7084</td><td>56.1964</td><td>25.59</td><td>8.16</td></tr>,,,,,<tr><td>584</td><td>Troitsko-Pechorsk</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>98</td><td>62.7084</td><td>56.1964</td><td>25.59</td><td>8.16</td></tr>
585,Dzhebariki-Khaya,1,RU, 03/15/2021,87,62.2167,135.8,-16.73,4.36,<tr>,<td>,</td>,</tr>,<tr><td>585</td><td>Dzhebariki-Khaya</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>62.2167</td><td>135.8</td><td>-16.73</td><td>4.36</td></tr>,,,,,<tr><td>585</td><td>Dzhebariki-Khaya</td><td>1</td><td>RU</td><td> 03/15/2021</td><td>87</td><td>62.2167</td><td>135.8</td><td>-16.73</td><td>4.36</td></tr>
586,De-Kastri,0,RU, 03/15/2021,97,51.4667,140.7833,26.11,2.75,<tr>,<td>,</td>,</tr>,<tr><td>586</td><td>De-Kastri</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>97</td><td>51.4667</td><td>140.7833</td><td>26.11</td><td>2.75</td></tr>,,,,,<tr><td>586</td><td>De-Kastri</td><td>0</td><td>RU</td><td> 03/15/2021</td><td>97</td><td>51.4667</td><td>140.7833</td><td>26.11</td><td>2.75</td></tr>
587,Gamba,100,GA, 03/15/2021,89,-2.65,10,76.28,8.57,<tr>,<td>,</td>,</tr>,<tr><td>587</td><td>Gamba</td><td>100</td><td>GA</td><td> 03/15/2021</td><td>89</td><td>-2.65</td><td>10</td><td>76.28</td><td>8.57</td></tr>,,,,,<tr><td>587</td><td>Gamba</td><td>100</td><td>GA</td><td> 03/15/2021</td><td>89</td><td>-2.65</td><td>10</td><td>76.28</td><td>8.57</td></tr>
588,Manglisi,90,GE, 03/15/2021,93,41.697,44.3845,33.8,4.52,<tr>,<td>,</td>,</tr>,<tr><td>588</td><td>Manglisi</td><td>90</td><td>GE</td><td> 03/15/2021</td><td>93</td><td>41.697</td><td>44.3845</td><td>33.8</td><td>4.52</td></tr>,,,,,<tr><td>588</td><td>Manglisi</td><td>90</td><td>GE</td><td> 03/15/2021</td><td>93</td><td>41.697</td><td>44.3845</td><td>33.8</td><td>4.52</td></tr>
589,Hofn,90,IS, 03/15/2021,81,64.2539,-15.2082,39.2,11.5,<tr>,<td>,</td>,</tr>,<tr><td>589</td><td>Hofn</td><td>90</td><td>IS</td><td> 03/15/2021</td><td>81</td><td>64.2539</td><td>-15.2082</td><td>39.2</td><td>11.5</td></tr>,,,,,<tr><td>589</td><td>Hofn</td><td>90</td><td>IS</td><td> 03/15/2021</td><td>81</td><td>64.2539</td><td>-15.2082</td><td>39.2</td><td>11.5</td></tr>
590,Deputatskiy,100,RU, 03/15/2021,88,69.3,139.9,-17.86,6.69,<tr>,<td>,</td>,</tr>,<tr><td>590</td><td>Deputatskiy</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>88</td><td>69.3</td><td>139.9</td><td>-17.86</td><td>6.69</td></tr>,,,,,<tr><td>590</td><td>Deputatskiy</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>88</td><td>69.3</td><td>139.9</td><td>-17.86</td><td>6.69</td></tr>
591,Charyshskoye,94,RU, 03/15/2021,90,51.3978,83.5598,7.43,1.01,<tr>,<td>,</td>,</tr>,<tr><td>591</td><td>Charyshskoye</td><td>94</td><td>RU</td><td> 03/15/2021</td><td>90</td><td>51.3978</td><td>83.5598</td><td>7.43</td><td>1.01</td></tr>,,,,,<tr><td>591</td><td>Charyshskoye</td><td>94</td><td>RU</td><td> 03/15/2021</td><td>90</td><td>51.3978</td><td>83.5598</td><td>7.43</td><td>1.01</td></tr>
592,Vallenar,0,CL, 03/15/2021,33,-28.5708,-70.7581,78.12,12.1,<tr>,<td>,</td>,</tr>,<tr><td>592</td><td>Vallenar</td><td>0</td><td>CL</td><td> 03/15/2021</td><td>33</td><td>-28.5708</td><td>-70.7581</td><td>78.12</td><td>12.1</td></tr>,,,,,<tr><td>592</td><td>Vallenar</td><td>0</td><td>CL</td><td> 03/15/2021</td><td>33</td><td>-28.5708</td><td>-70.7581</td><td>78.12</td><td>12.1</td></tr>
593,Mitsamiouli,31,KM, 03/15/2021,72,-11.3847,43.2844,82.83,6.06,<tr>,<td>,</td>,</tr>,<tr><td>593</td><td>Mitsamiouli</td><td>31</td><td>KM</td><td> 03/15/2021</td><td>72</td><td>-11.3847</td><td>43.2844</td><td>82.83</td><td>6.06</td></tr>,,,,,<tr><td>593</td><td>Mitsamiouli</td><td>31</td><td>KM</td><td> 03/15/2021</td><td>72</td><td>-11.3847</td><td>43.2844</td><td>82.83</td><td>6.06</td></tr>
594,Gifford,1,US, 03/15/2021,61,27.6753,-80.4092,81,12.66,<tr>,<td>,</td>,</tr>,<tr><td>594</td><td>Gifford</td><td>1</td><td>US</td><td> 03/15/2021</td><td>61</td><td>27.6753</td><td>-80.4092</td><td>81</td><td>12.66</td></tr>,,,,,<tr><td>594</td><td>Gifford</td><td>1</td><td>US</td><td> 03/15/2021</td><td>61</td><td>27.6753</td><td>-80.4092</td><td>81</td><td>12.66</td></tr>
595,Staryy Nadym,93,RU, 03/15/2021,96,65.6118,72.6842,12.7,5.82,<tr>,<td>,</td>,</tr>,<tr><td>595</td><td>Staryy Nadym</td><td>93</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>65.6118</td><td>72.6842</td><td>12.7</td><td>5.82</td></tr>,,,,,<tr><td>595</td><td>Staryy Nadym</td><td>93</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>65.6118</td><td>72.6842</td><td>12.7</td><td>5.82</td></tr>
596,Siilinjarvi,90,FI, 03/15/2021,86,63.0833,27.6667,33.8,8.05,<tr>,<td>,</td>,</tr>,<tr><td>596</td><td>Siilinjarvi</td><td>90</td><td>FI</td><td> 03/15/2021</td><td>86</td><td>63.0833</td><td>27.6667</td><td>33.8</td><td>8.05</td></tr>,,,,,<tr><td>596</td><td>Siilinjarvi</td><td>90</td><td>FI</td><td> 03/15/2021</td><td>86</td><td>63.0833</td><td>27.6667</td><td>33.8</td><td>8.05</td></tr>
597,Tamiahua,13,MX, 03/15/2021,74,21.2667,-97.45,81.03,10.65,<tr>,<td>,</td>,</tr>,<tr><td>597</td><td>Tamiahua</td><td>13</td><td>MX</td><td> 03/15/2021</td><td>74</td><td>21.2667</td><td>-97.45</td><td>81.03</td><td>10.65</td></tr>,,,,,<tr><td>597</td><td>Tamiahua</td><td>13</td><td>MX</td><td> 03/15/2021</td><td>74</td><td>21.2667</td><td>-97.45</td><td>81.03</td><td>10.65</td></tr>
598,Meihekou,0,CN, 03/15/2021,81,42.5272,125.6753,25.56,13.94,<tr>,<td>,</td>,</tr>,<tr><td>598</td><td>Meihekou</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>81</td><td>42.5272</td><td>125.6753</td><td>25.56</td><td>13.94</td></tr>,,,,,<tr><td>598</td><td>Meihekou</td><td>0</td><td>CN</td><td> 03/15/2021</td><td>81</td><td>42.5272</td><td>125.6753</td><td>25.56</td><td>13.94</td></tr>
599,Omsukchan,100,RU, 03/15/2021,92,62.5333,155.8,2.84,9.06,<tr>,<td>,</td>,</tr>,<tr><td>599</td><td>Omsukchan</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>92</td><td>62.5333</td><td>155.8</td><td>2.84</td><td>9.06</td></tr>,,,,,<tr><td>599</td><td>Omsukchan</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>92</td><td>62.5333</td><td>155.8</td><td>2.84</td><td>9.06</td></tr>
600,Ballymena,75,GB, 03/15/2021,93,54.8636,-6.2763,51.8,9.22,<tr>,<td>,</td>,</tr>,<tr><td>600</td><td>Ballymena</td><td>75</td><td>GB</td><td> 03/15/2021</td><td>93</td><td>54.8636</td><td>-6.2763</td><td>51.8</td><td>9.22</td></tr>,,,,,<tr><td>600</td><td>Ballymena</td><td>75</td><td>GB</td><td> 03/15/2021</td><td>93</td><td>54.8636</td><td>-6.2763</td><td>51.8</td><td>9.22</td></tr>
601,Zhuhai,20,CN, 03/15/2021,88,22.2769,113.5678,72,4.61,<tr>,<td>,</td>,</tr>,<tr><td>601</td><td>Zhuhai</td><td>20</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>22.2769</td><td>113.5678</td><td>72</td><td>4.61</td></tr>,,,,,<tr><td>601</td><td>Zhuhai</td><td>20</td><td>CN</td><td> 03/15/2021</td><td>88</td><td>22.2769</td><td>113.5678</td><td>72</td><td>4.61</td></tr>
602,Chabahar,59,IR, 03/15/2021,71,25.2919,60.643,75.04,7.38,<tr>,<td>,</td>,</tr>,<tr><td>602</td><td>Chabahar</td><td>59</td><td>IR</td><td> 03/15/2021</td><td>71</td><td>25.2919</td><td>60.643</td><td>75.04</td><td>7.38</td></tr>,,,,,<tr><td>602</td><td>Chabahar</td><td>59</td><td>IR</td><td> 03/15/2021</td><td>71</td><td>25.2919</td><td>60.643</td><td>75.04</td><td>7.38</td></tr>
603,Laguna De Perlas,40,NI, 03/15/2021,70,12.3429,-83.6712,84.2,4.61,<tr>,<td>,</td>,</tr>,<tr><td>603</td><td>Laguna De Perlas</td><td>40</td><td>NI</td><td> 03/15/2021</td><td>70</td><td>12.3429</td><td>-83.6712</td><td>84.2</td><td>4.61</td></tr>,,,,,<tr><td>603</td><td>Laguna De Perlas</td><td>40</td><td>NI</td><td> 03/15/2021</td><td>70</td><td>12.3429</td><td>-83.6712</td><td>84.2</td><td>4.61</td></tr>
604,Turinsk,97,RU, 03/15/2021,96,58.0458,63.696,17.24,8.03,<tr>,<td>,</td>,</tr>,<tr><td>604</td><td>Turinsk</td><td>97</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>58.0458</td><td>63.696</td><td>17.24</td><td>8.03</td></tr>,,,,,<tr><td>604</td><td>Turinsk</td><td>97</td><td>RU</td><td> 03/15/2021</td><td>96</td><td>58.0458</td><td>63.696</td><td>17.24</td><td>8.03</td></tr>
605,Macaubas,34,BR, 03/15/2021,50,-13.0194,-42.6986,81.82,6.42,<tr>,<td>,</td>,</tr>,<tr><td>605</td><td>Macaubas</td><td>34</td><td>BR</td><td> 03/15/2021</td><td>50</td><td>-13.0194</td><td>-42.6986</td><td>81.82</td><td>6.42</td></tr>,,,,,<tr><td>605</td><td>Macaubas</td><td>34</td><td>BR</td><td> 03/15/2021</td><td>50</td><td>-13.0194</td><td>-42.6986</td><td>81.82</td><td>6.42</td></tr>
606,Haverfordwest,89,GB, 03/15/2021,98,51.8017,-4.9691,50,7.11,<tr>,<td>,</td>,</tr>,<tr><td>606</td><td>Haverfordwest</td><td>89</td><td>GB</td><td> 03/15/2021</td><td>98</td><td>51.8017</td><td>-4.9691</td><td>50</td><td>7.11</td></tr>,,,,,<tr><td>606</td><td>Haverfordwest</td><td>89</td><td>GB</td><td> 03/15/2021</td><td>98</td><td>51.8017</td><td>-4.9691</td><td>50</td><td>7.11</td></tr>
607,Archidona,99,ES, 03/15/2021,76,37.0965,-4.3887,60.01,2.84,<tr>,<td>,</td>,</tr>,<tr><td>607</td><td>Archidona</td><td>99</td><td>ES</td><td> 03/15/2021</td><td>76</td><td>37.0965</td><td>-4.3887</td><td>60.01</td><td>2.84</td></tr>,,,,,<tr><td>607</td><td>Archidona</td><td>99</td><td>ES</td><td> 03/15/2021</td><td>76</td><td>37.0965</td><td>-4.3887</td><td>60.01</td><td>2.84</td></tr>
608,Misratah,20,LY, 03/15/2021,64,32.3754,15.0925,57.79,15.59,<tr>,<td>,</td>,</tr>,<tr><td>608</td><td>Misratah</td><td>20</td><td>LY</td><td> 03/15/2021</td><td>64</td><td>32.3754</td><td>15.0925</td><td>57.79</td><td>15.59</td></tr>,,,,,<tr><td>608</td><td>Misratah</td><td>20</td><td>LY</td><td> 03/15/2021</td><td>64</td><td>32.3754</td><td>15.0925</td><td>57.79</td><td>15.59</td></tr>
